timestamp,alphaDeg,measured,predicted,symmetric,error
1779424229778,118.397,7884.000,7947.426,7942.551,63.426
1779424229798,118.281,7884.000,7948.484,7942.551,64.484
1779424229818,118.176,7884.000,7949.445,7942.551,65.445
1779424229838,118.050,7884.000,7950.599,7942.551,66.599
1779424229858,117.924,7884.000,7951.753,7906.842,67.753
1779424229878,117.819,7884.000,7952.714,7906.842,68.714
1779424229898,117.693,7884.000,7953.868,7906.842,69.868
1779424229918,117.598,7884.000,7954.732,7906.842,70.732
1779424229938,117.472,7884.000,7955.886,7906.842,71.886
1779424229958,117.346,7884.000,7957.041,7906.842,73.041
1779424229978,117.230,7884.000,7958.098,7906.842,74.098
1779424229980,121.462,7747.000,7932.353,7988.247,185.353
1779424229998,117.125,7884.000,7959.059,7906.842,75.059
1779424230000,121.336,7781.000,7932.388,7988.247,151.388
1779424230018,116.999,7849.000,7960.213,7963.629,111.213
1779424230020,121.242,7781.000,7932.415,7988.247,151.415
1779424230038,116.905,7849.000,7961.078,7963.629,112.078
1779424230040,121.115,7781.000,7932.450,7988.247,151.450
1779424230058,116.779,7849.000,7962.232,7963.629,113.232
1779424230060,120.989,7781.000,7932.486,7922.304,151.486
1779424230080,120.884,7815.000,7932.515,7922.304,117.515
1779424230100,120.769,7815.000,7932.548,7922.304,117.548
1779424230120,120.664,7815.000,7932.577,7922.304,117.577
1779424230140,120.548,7815.000,7932.610,7922.304,117.610
1779424230160,120.422,7815.000,7932.645,7922.304,117.645
1779424230180,120.317,7849.000,7932.675,7922.304,83.675
1779424230200,120.191,7849.000,7932.710,7922.304,83.710
1779424230220,120.064,7849.000,7932.746,7922.304,83.746
1779424230240,119.970,7849.000,7933.039,7949.898,84.039
1779424230260,119.844,7849.000,7934.193,7949.898,85.193
1779424230280,119.739,7849.000,7935.154,7949.898,86.154
1779424230300,119.613,7849.000,7936.308,7949.898,87.308
1779424230320,119.486,7849.000,7937.462,7949.898,88.462
1779424230340,119.392,7884.000,7938.326,7949.898,54.326
1779424230360,119.255,7849.000,7939.577,7949.898,90.577
1779424230380,119.140,7884.000,7940.635,7949.898,56.635
1779424230390,123.484,7747.000,7931.785,7933.861,184.785
1779424230400,119.034,7884.000,7941.596,7949.898,57.596
1779424230410,123.347,7747.000,7931.823,7933.861,184.823
1779424230420,118.898,7884.000,7942.846,7942.551,58.846
1779424230430,123.252,7747.000,7931.850,7933.861,184.850
1779424230440,118.803,7884.000,7943.711,7942.551,59.711
1779424230450,123.126,7747.000,7931.885,7933.861,184.885
1779424230460,118.698,7884.000,7944.672,7942.551,60.672
1779424230470,123.000,7747.000,7931.921,7933.861,184.921
1779424230490,122.906,7747.000,7931.947,7987.718,184.947
1779424230510,122.769,7747.000,7931.986,7987.718,184.986
1779424230530,122.674,7747.000,7932.012,7987.718,185.012
1779424230550,122.548,7713.000,7932.048,7987.718,219.048
1779424230570,122.422,7747.000,7932.083,7987.718,185.083
1779424230590,122.327,7747.000,7932.110,7987.718,185.110
1779424230610,122.201,7747.000,7932.145,7987.718,185.145
1779424230630,122.096,7747.000,7932.175,7987.718,185.175
1779424230650,121.981,7747.000,7932.207,7988.247,185.207
1779424230670,121.854,7747.000,7932.243,7988.247,185.243
1779424230690,121.749,7747.000,7932.272,7988.247,185.272
1779424230710,121.623,7747.000,7932.308,7988.247,185.308
1779424230730,121.497,7713.000,7932.343,7988.247,219.343
1779424230750,121.403,7713.000,7932.370,7988.247,219.370
1779424230770,121.266,7747.000,7932.408,7988.247,185.408
1779424230790,121.161,7747.000,7932.438,7988.247,185.438
1779424230797,125.369,7781.000,7931.255,7894.212,150.255
1779424230810,121.045,7747.000,7932.470,7988.247,185.470
1779424230817,125.264,7781.000,7931.285,7894.212,150.285
1779424230830,120.919,7781.000,7932.506,7922.304,151.506
1779424230837,125.138,7781.000,7931.320,7894.212,150.320
1779424230850,120.824,7781.000,7932.532,7922.304,151.532
1779424230857,125.043,7781.000,7931.347,7894.212,150.347
1779424230870,120.698,7781.000,7932.568,7922.304,151.568
1779424230877,124.917,7747.000,7931.382,7916.223,184.382
1779424230897,124.791,7747.000,7931.418,7916.223,184.418
1779424230917,124.697,7713.000,7931.444,7916.223,218.444
1779424230937,124.570,7679.000,7931.480,7916.223,252.480
1779424230957,124.444,7679.000,7931.515,7916.223,252.515
1779424230977,124.339,7645.000,7931.545,7916.223,286.545
1779424230997,124.213,7610.000,7931.580,7916.223,321.580
1779424231017,124.108,7610.000,7931.609,7916.223,321.609
1779424231037,123.982,7645.000,7931.645,7933.861,286.645
1779424231057,123.877,7645.000,7931.674,7933.861,286.674
1779424231077,123.772,7679.000,7931.704,7933.861,252.704
1779424231097,123.645,7713.000,7931.739,7933.861,218.739
1779424231117,123.519,7747.000,7931.775,7933.861,184.775
1779424231137,123.425,7747.000,7931.801,7933.861,184.801
1779424231157,123.299,7747.000,7931.837,7933.861,184.837
1779424231177,123.194,7747.000,7931.866,7933.861,184.866
1779424231197,123.078,7747.000,7931.899,7933.861,184.899
1779424231207,127.390,7747.000,7930.687,7914.799,183.687
1779424231217,122.941,7747.000,7931.937,7987.718,184.937
1779424231227,127.275,7747.000,7930.720,7914.799,183.720
1779424231237,122.847,7747.000,7931.964,7987.718,184.964
1779424231247,127.149,7747.000,7930.755,7914.799,183.755
1779424231257,122.721,7747.000,7931.999,7987.718,184.999
1779424231267,127.054,7747.000,7930.782,7914.799,183.782
1779424231277,122.594,7747.000,7932.035,7987.718,185.035
1779424231287,126.928,7713.000,7930.817,7902.853,217.817
1779424231307,126.802,7713.000,7930.853,7902.853,217.853
1779424231327,126.707,7713.000,7930.879,7902.853,217.879
1779424231347,126.570,7713.000,7930.918,7902.853,217.918
1779424231367,126.476,7747.000,7930.944,7902.853,183.944
1779424231387,126.350,7747.000,7930.980,7902.853,183.980
1779424231407,126.224,7747.000,7931.015,7902.853,184.015
1779424231427,126.129,7747.000,7931.042,7902.853,184.042
1779424231447,125.992,7747.000,7931.080,7894.212,184.080
1779424231467,125.898,7747.000,7931.107,7894.212,184.107
1779424231487,125.772,7747.000,7931.142,7894.212,184.142
1779424231507,125.646,7747.000,7931.177,7894.212,184.177
1779424231527,125.551,7747.000,7931.204,7894.212,184.204
1779424231547,125.425,7747.000,7931.239,7894.212,184.239
1779424231567,125.320,7747.000,7931.269,7894.212,184.269
1779424231587,125.194,7747.000,7931.304,7894.212,184.304
1779424231607,125.068,7747.000,7931.340,7894.212,184.340
1779424231615,129.307,7781.000,7942.152,7967.563,161.152
1779424231627,124.952,7781.000,7931.372,7916.223,150.372
1779424231635,129.170,7781.000,7941.282,7967.563,160.282
1779424231647,124.847,7781.000,7931.402,7916.223,150.402
1779424231655,129.065,7781.000,7940.614,7967.563,159.614
1779424231667,124.721,7781.000,7931.437,7916.223,150.437
1779424231675,128.939,7747.000,7939.811,8000.509,192.811
1779424231687,124.626,7781.000,7931.464,7916.223,150.464
1779424231695,128.834,7747.000,7939.143,8000.509,192.143
1779424231715,128.729,7747.000,7938.475,8000.509,191.475
1779424231735,128.603,7713.000,7937.672,8000.509,224.672
1779424231755,128.477,7713.000,7936.869,8000.509,223.869
1779424231775,128.382,7713.000,7936.268,8000.509,223.268
1779424231795,128.256,7713.000,7935.465,8000.509,222.465
1779424231815,128.151,7713.000,7934.797,8000.509,221.797
1779424231835,128.025,7713.000,7933.994,8000.509,220.994
1779424231855,127.899,7713.000,7933.192,7914.799,220.192
1779424231875,127.804,7713.000,7932.591,7914.799,219.591
1779424231895,127.678,7713.000,7931.788,7914.799,218.788
1779424231915,127.573,7713.000,7931.120,7914.799,218.120
1779424231935,127.447,7713.000,7930.671,7914.799,217.671
1779424231955,127.342,7713.000,7930.701,7914.799,217.701
1779424231975,127.215,7713.000,7930.736,7914.799,217.736
1779424231995,127.089,7713.000,7930.772,7914.799,217.772
1779424232015,126.984,7747.000,7930.801,7902.853,183.801
1779424232025,131.191,7747.000,7954.137,7947.211,207.137
1779424232035,126.869,7747.000,7930.834,7902.853,183.834
1779424232045,131.097,7747.000,7953.536,7947.211,206.536
1779424232055,126.742,7747.000,7930.869,7902.853,183.869
1779424232065,130.970,7747.000,7952.734,8022.615,205.734
1779424232075,126.648,7747.000,7930.896,7902.853,183.896
1779424232085,130.865,7747.000,7952.065,8022.615,205.065
1779424232095,126.522,7713.000,7930.931,7902.853,217.931
1779424232105,130.750,7781.000,7951.330,8022.615,170.330
1779424232125,130.624,7781.000,7950.527,8022.615,169.527
1779424232145,130.518,7781.000,7949.859,8022.615,168.859
1779424232165,130.392,7781.000,7949.056,8022.615,168.056
1779424232185,130.266,7781.000,7948.254,8022.615,167.254
1779424232205,130.172,7781.000,7947.652,8022.615,166.652
1779424232225,130.045,7781.000,7946.850,8022.615,165.850
1779424232245,129.940,7781.000,7946.181,7967.563,165.181
1779424232265,129.814,7781.000,7945.379,7967.563,164.379
1779424232285,129.688,7781.000,7944.576,7967.563,163.576
1779424232305,129.594,7781.000,7943.975,7967.563,162.975
1779424232325,129.467,7781.000,7943.172,7967.563,162.172
1779424232345,129.341,7781.000,7942.370,7967.563,161.370
1779424232365,129.236,7781.000,7941.701,7967.563,160.701
1779424232385,129.110,7781.000,7940.899,7967.563,159.899
1779424232405,129.015,7781.000,7940.297,7967.563,159.297
1779424232425,128.900,7781.000,7939.562,8000.509,158.562
1779424232431,133.225,7884.000,7967.076,8015.921,83.076
1779424232445,128.763,7781.000,7938.692,8000.509,157.692
1779424232451,133.088,7884.000,7966.206,8015.921,82.206
1779424232465,128.658,7781.000,7938.024,8000.509,157.024
1779424232471,132.994,7884.000,7965.605,7940.227,81.605
1779424232485,128.532,7747.000,7937.221,8000.509,190.221
1779424232491,132.857,7884.000,7964.735,7940.227,80.735
1779424232505,128.427,7747.000,7936.553,8000.509,189.553
1779424232511,132.762,7884.000,7964.134,7940.227,80.134
1779424232531,132.636,7849.000,7963.331,7940.227,114.331
1779424232551,132.531,7849.000,7962.663,7940.227,113.663
1779424232571,132.405,7849.000,7961.860,7940.227,112.860
1779424232591,132.279,7849.000,7961.058,7940.227,112.058
1779424232611,132.174,7849.000,7960.389,7940.227,111.389
1779424232631,132.058,7849.000,7959.654,7940.227,110.654
1779424232651,131.953,7815.000,7958.986,7947.211,143.986
1779424232671,131.827,7815.000,7958.183,7947.211,143.183
1779424232691,131.701,7781.000,7957.380,7947.211,176.380
1779424232711,131.606,7781.000,7956.779,7947.211,175.779
1779424232731,131.480,7781.000,7955.976,7947.211,174.976
1779424232751,131.354,7781.000,7955.174,7947.211,174.174
1779424232771,131.259,7781.000,7954.573,7947.211,173.573
1779424232791,131.123,7747.000,7953.703,7947.211,206.703
1779424232811,131.028,7747.000,7953.102,7947.211,206.102
1779424232831,130.891,7747.000,7952.232,8022.615,205.232
1779424232839,135.110,7849.000,7979.861,7877.121,130.861
1779424232851,130.776,7747.000,7951.496,8022.615,204.496
1779424232859,135.005,7849.000,7978.434,7877.121,129.434
1779424232871,130.681,7747.000,7950.895,8022.615,203.895
1779424232879,134.889,7849.000,7977.664,7896.648,128.664
1779424232891,130.555,7747.000,7950.093,8022.615,203.093
1779424232899,134.784,7849.000,7976.996,7896.648,127.996
1779424232911,130.450,7747.000,7949.424,8022.615,202.424
1779424232919,134.658,7849.000,7976.193,7896.648,127.193
1779424232939,134.532,7849.000,7975.390,7896.648,126.390
1779424232959,134.427,7849.000,7974.722,7896.648,125.722
1779424232979,134.301,7849.000,7973.919,7896.648,124.919
1779424232999,134.206,7849.000,7973.318,7896.648,124.318
1779424233019,134.080,7815.000,7972.516,7896.648,157.516
1779424233039,133.954,7815.000,7971.713,8015.921,156.713
1779424233059,133.859,7815.000,7971.112,8015.921,156.112
1779424233079,133.722,7849.000,7970.242,8015.921,121.242
1779424233099,133.628,7849.000,7969.641,8015.921,120.641
1779424233119,133.502,7815.000,7968.838,8015.921,153.838
1779424233139,133.386,7815.000,7968.103,8015.921,153.103
1779424233159,133.281,7849.000,7967.434,8015.921,118.434
1779424233179,133.166,7849.000,7966.699,8015.921,117.699
1779424233199,133.029,7849.000,7965.829,8015.921,116.829
1779424233219,132.934,7849.000,7965.228,7940.227,116.228
1779424233239,132.819,7884.000,7964.492,7940.227,80.492
1779424233247,137.132,7849.000,8007.328,8096.699,158.328
1779424233259,132.682,7884.000,7963.623,7940.227,79.623
1779424233267,137.027,7849.000,8005.901,8096.699,156.901
1779424233279,132.587,7884.000,7963.021,7940.227,79.021
1779424233287,136.890,7849.000,8004.044,8045.489,155.044
1779424233299,132.451,7884.000,7962.152,7940.227,78.152
1779424233307,136.796,7849.000,8002.761,8045.489,153.761
1779424233319,132.356,7884.000,7961.550,7940.227,77.550
1779424233327,136.670,7849.000,8001.047,8045.489,152.047
1779424233347,136.543,7849.000,7999.333,8045.489,150.333
1779424233367,136.449,7849.000,7998.050,8045.489,149.050
1779424233387,136.323,7849.000,7996.336,8045.489,147.336
1779424233407,136.218,7849.000,7994.909,8045.489,145.909
1779424233427,136.092,7849.000,7993.195,8045.489,144.195
1779424233447,135.965,7849.000,7991.482,7877.121,142.482
1779424233467,135.871,7849.000,7990.198,7877.121,141.198
1779424233487,135.745,7849.000,7988.484,7877.121,139.484
1779424233507,135.640,7849.000,7987.057,7877.121,138.057
1779424233527,135.513,7849.000,7985.344,7877.121,136.344
1779424233547,135.387,7849.000,7983.630,7877.121,134.630
1779424233567,135.293,7849.000,7982.347,7877.121,133.347
1779424233587,135.167,7849.000,7980.633,7877.121,131.633
1779424233607,135.062,7849.000,7979.206,7877.121,130.206
1779424233627,134.935,7849.000,7977.958,7896.648,128.958
1779424233645,139.033,7781.000,8033.143,8068.045,252.143
1779424233647,134.809,7849.000,7977.156,7896.648,128.156
1779424233665,138.928,7781.000,8031.716,8099.216,250.716
1779424233667,134.694,7849.000,7976.420,7896.648,127.420
1779424233685,138.823,7781.000,8030.289,8099.216,249.289
1779424233687,134.589,7849.000,7975.752,7896.648,126.752
1779424233705,138.696,7747.000,8028.576,8099.216,281.576
1779424233707,134.473,7849.000,7975.016,7896.648,126.016
1779424233725,138.570,7781.000,8026.862,8099.216,245.862
1779424233727,134.368,7849.000,7974.348,7896.648,125.348
1779424233745,138.455,7781.000,8025.292,8099.216,244.292
1779424233765,138.360,7781.000,8024.008,8099.216,243.008
1779424233785,138.234,7781.000,8022.294,8099.216,241.294
1779424233805,138.129,7781.000,8020.868,8099.216,239.868
1779424233825,138.003,7781.000,8019.154,8099.216,238.154
1779424233845,137.877,7815.000,8017.440,8096.699,202.440
1779424233865,137.782,7815.000,8016.157,8096.699,201.157
1779424233885,137.656,7781.000,8014.443,8096.699,233.443
1779424233905,137.551,7781.000,8013.016,8096.699,232.016
1779424233925,137.425,7815.000,8011.302,8096.699,196.302
1779424233945,137.298,7815.000,8009.589,8096.699,194.589
1779424233965,137.204,7815.000,8008.305,8096.699,193.305
1779424233985,137.078,7815.000,8006.591,8096.699,191.591
1779424234005,136.973,7815.000,8005.164,8045.489,190.164
1779424234025,136.836,7849.000,8003.307,8045.489,154.307
1779424234045,136.731,7849.000,8001.880,8045.489,152.880
1779424234056,140.958,7747.000,8059.300,8060.454,312.300
1779424234065,136.626,7849.000,8000.453,8045.489,151.453
1779424234076,140.822,7747.000,8057.443,8060.454,310.443
1779424234085,136.489,7849.000,7998.596,8045.489,149.596
1779424234096,140.727,7747.000,8056.159,8060.454,309.159
1779424234105,136.395,7849.000,7997.313,8045.489,148.313
1779424234116,140.601,7747.000,8054.446,8060.454,307.446
1779424234125,136.269,7849.000,7995.599,8045.489,146.599
1779424234136,140.496,7747.000,8053.019,8060.454,306.019
1779424234156,140.370,7747.000,8051.305,8060.454,304.305
1779424234176,140.254,7747.000,8049.735,8060.454,302.735
1779424234196,140.149,7747.000,8048.308,8060.454,301.308
1779424234216,140.023,7781.000,8046.594,8060.454,265.594
1779424234236,139.897,7781.000,8044.880,8068.045,263.880
1779424234256,139.802,7781.000,8043.597,8068.045,262.597
1779424234276,139.676,7781.000,8041.883,8068.045,260.883
1779424234296,139.571,7781.000,8040.456,8068.045,259.456
1779424234316,139.445,7781.000,8038.742,8068.045,257.742
1779424234336,139.319,7781.000,8037.029,8068.045,256.029
1779424234356,139.224,7781.000,8035.745,8068.045,254.745
1779424234376,139.098,7781.000,8034.031,8068.045,253.031
1779424234396,138.993,7781.000,8032.604,8099.216,251.604
1779424234416,138.867,7781.000,8030.891,8099.216,249.891
1779424234436,138.741,7781.000,8029.177,8099.216,248.177
1779424234456,138.625,7781.000,8027.607,8099.216,246.607
1779424234460,142.856,7781.000,8080.708,8087.415,299.708
1779424234476,138.520,7781.000,8026.180,8099.216,245.180
1779424234480,142.730,7781.000,8080.542,8087.415,299.542
1779424234496,138.415,7781.000,8024.753,8099.216,243.753
1779424234500,142.635,7781.000,8080.417,8087.415,299.417
1779424234516,138.289,7747.000,8023.039,8099.216,276.039
1779424234520,142.509,7781.000,8080.251,8087.415,299.251
1779424234536,138.163,7781.000,8021.326,8099.216,240.326
1779424234540,142.404,7781.000,8078.936,8087.415,297.936
1779424234560,142.278,7781.000,8077.222,8087.415,296.222
1779424234580,142.152,7781.000,8075.509,8087.415,294.509
1779424234600,142.047,7781.000,8074.082,8087.415,293.082
1779424234620,141.921,7747.000,8072.368,8047.323,325.368
1779424234640,141.826,7747.000,8071.085,8047.323,324.085
1779424234660,141.700,7747.000,8069.371,8047.323,322.371
1779424234680,141.595,7747.000,8067.944,8047.323,320.944
1779424234700,141.469,7747.000,8066.230,8047.323,319.230
1779424234720,141.342,7747.000,8064.517,8047.323,317.517
1779424234740,141.248,7747.000,8063.233,8047.323,316.233
1779424234760,141.122,7747.000,8061.519,8047.323,314.519
1779424234780,140.996,7781.000,8059.806,8060.454,278.806
1779424234800,140.901,7781.000,8058.522,8060.454,277.522
1779424234820,140.764,7747.000,8056.665,8060.454,309.665
1779424234840,140.670,7747.000,8055.381,8060.454,308.381
1779424234860,140.554,7747.000,8053.811,8060.454,306.811
1779424234870,144.877,7747.000,8083.369,8125.623,336.369
1779424234880,140.418,7747.000,8051.954,8060.454,304.954
1779424234890,144.740,7747.000,8083.189,8125.623,336.189
1779424234900,140.323,7747.000,8050.670,8060.454,303.670
1779424234910,144.646,7713.000,8083.065,8125.623,370.065
1779424234920,140.197,7747.000,8048.957,8060.454,301.957
1779424234930,144.520,7713.000,8082.899,8125.623,369.899
